CASEID,cexabu,cexphys,cexsex,cex_070a,cex_070b,cex_070c,cex_080,mshsd,msper,msvic,agegr10,luc_rst,prv,region,sex
 6520,1,1,1,6,6,6,1,994,994,994,7,1,"12",1,2
 6521,1,1,1,6,6,6,1,994,994,994,5,1,"10",1,1
 6522,3,2,1,2,2,1,1,994,994,994,3,1,"47",4,1
 6523,3,2,1,2,2,1,1,994,994,994,7,1,"46",4,1
 6524,3,2,1,2,2,1,1,994,994,994,5,2,"12",1,1
 6525,3,2,1,2,2,1,1,813,304,304,2,1,"35",3,1
 6526,1,1,1,6,6,6,1,994,994,994,5,1,"24",2,2
 6527,1,1,1,6,6,6,1,994,994,994,2,1,"13",1,1
 6528,1,1,1,6,6,6,1,994,994,994,7,1,"35",3,1
 6529,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,2
 6530,1,1,1,6,6,6,1,994,994,994,7,1,"24",2,2
 6531,1,1,1,6,6,6,1,994,610,610,7,1,"35",3,2
 6532,1,1,1,6,6,6,1,994,304,304,2,1,"24",2,1
 6533,1,1,1,6,6,6,2,711,994,711,5,1,"35",3,1
 6534,1,1,1,6,6,6,1,994,994,994,4,2,"12",1,2
 6535,1,1,1,6,6,6,1,994,994,994,7,1,"10",1,2
 6536,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,2
 6537,1,1,1,6,6,6,1,994,994,994,7,1,"10",1,2
 6538,1,1,1,6,6,6,1,994,994,994,5,1,"48",4,2
 6539,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,2
 6540,3,2,1,2,2,1,2,994,994,994,3,1,"12",1,2
 6541,1,1,1,6,6,6,1,994,994,994,7,1,"59",5,2
 6542,3,2,1,2,2,1,1,994,994,994,5,1,"59",5,1
 6543,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,1
 6544,3,2,1,2,2,1,1,994,994,994,4,1,"24",2,2
 6545,1,1,1,6,6,6,1,994,994,994,3,1,"12",1,2
 6546,1,1,1,6,6,6,1,994,994,994,7,1,"59",5,2
 6547,1,1,1,6,6,6,1,994,994,994,4,1,"12",1,1
 6548,1,1,1,6,6,6,1,994,994,994,3,2,"48",4,2
 6549,3,2,1,2,2,1,1,507,994,507,3,1,"35",3,1
 6550,1,1,1,6,6,6,1,994,994,994,6,2,"12",1,2
 6551,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,1
 6552,1,1,1,6,6,6,1,994,994,994,6,1,"12",1,2
 6553,2,2,2,2,2,1,1,994,994,994,4,1,"59",5,2
 6554,1,1,1,6,6,6,1,994,994,994,5,1,"59",5,2
 6555,1,1,1,6,6,6,4,507,994,507,4,1,"24",2,2
 6556,2,2,2,2,2,1,1,994,994,994,3,1,"35",3,2
 6557,1,1,1,6,6,6,1,994,609,609,1,1,"46",4,2
 6558,3,1,2,2,2,1,2,994,994,994,2,1,"59",5,2
 6559,7,7,1,6,6,6,1,994,609,609,6,2,"24",2,1
 6560,7,7,1,6,6,6,5,994,994,994,6,2,"12",1,2
 6561,1,1,1,6,6,6,1,994,994,994,3,2,"48",4,1
 6562,3,2,1,2,2,1,1,994,994,994,3,1,"35",3,2
 6563,3,2,1,2,2,1,1,994,994,994,6,1,"24",2,1
 6564,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,1
 6565,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,2
 6566,3,2,1,2,2,1,1,994,994,994,5,2,"35",3,1
 6567,1,1,1,6,6,6,1,994,994,994,2,1,"59",5,1
 6568,3,2,1,2,2,1,1,994,994,994,5,1,"12",1,1
 6569,1,1,1,6,6,6,1,994,994,994,1,1,"48",4,2
 6570,3,1,2,2,2,1,1,994,994,994,3,1,"35",3,1
 6571,1,1,1,6,6,6,1,994,994,994,1,2,"24",2,2
 6572,1,1,1,6,6,6,1,994,994,994,1,1,"48",4,2
 6573,3,2,1,2,2,1,1,994,101,101,3,1,"10",1,1
 6574,3,2,1,2,2,1,4,813,994,813,4,1,"48",4,1
 6575,3,2,1,2,2,1,1,994,994,994,7,1,"10",1,1
 6576,1,1,1,6,6,6,1,994,994,994,1,1,"12",1,1
 6577,3,2,1,2,2,1,2,994,994,994,5,2,"24",2,2
 6578,1,1,1,6,6,6,1,994,994,994,1,2,"10",1,2
 6579,1,1,1,6,6,6,1,711,304,304,1,1,"35",3,1
 6580,1,1,1,6,6,6,1,994,994,994,7,1,"48",4,1
 6581,3,1,2,2,2,1,1,994,994,994,6,1,"46",4,1
 6582,1,1,1,6,6,6,1,509,609,509,1,1,"46",4,2
 6583,3,2,1,2,2,1,1,994,994,994,4,1,"35",3,1
 6584,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,1
 6585,3,2,1,2,2,1,1,994,994,994,3,2,"46",4,1
 6586,7,7,7,6,6,6,1,994,994,994,3,1,"24",2,1
 6587,1,1,1,6,6,6,1,994,994,994,4,2,"47",4,1
 6588,1,1,1,6,6,6,1,994,994,994,4,2,"35",3,2
 6589,1,1,1,6,6,6,1,994,994,994,3,1,"12",1,2
 6590,1,1,1,6,6,6,1,509,994,509,4,1,"12",1,1
 6591,3,2,1,2,2,1,1,994,994,994,5,1,"35",3,2
 6592,1,1,1,6,6,6,1,994,994,994,5,1,"10",1,2
 6593,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,2
 6594,3,2,1,2,2,1,1,994,304,304,3,2,"10",1,2
 6595,3,2,1,2,2,1,1,994,994,994,2,1,"35",3,2
 6596,1,1,1,6,6,6,1,994,994,994,7,1,"35",3,2
 6597,1,1,1,6,6,6,1,994,994,994,1,1,"13",1,1
 6598,3,1,2,2,2,1,7,994,994,994,6,1,"12",1,2
 6599,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,2
 6600,2,2,2,2,2,1,2,994,994,994,7,2,"59",5,1
 6601,3,2,1,2,2,1,2,994,994,994,4,1,"24",2,1
 6602,3,1,2,2,2,1,1,994,994,994,5,2,"47",4,2
 6603,3,1,2,2,2,1,1,994,304,304,5,2,"12",1,1
 6604,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,1
 6605,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,1
 6606,1,1,1,6,6,6,1,994,994,994,3,1,"46",4,2
 6607,3,2,1,2,2,1,1,994,994,994,3,1,"35",3,1
 6608,3,2,1,1,2,2,1,711,994,711,1,1,"47",4,2
 6609,3,2,1,2,2,1,2,994,994,994,6,1,"48",4,1
 6610,1,1,1,6,6,6,1,994,994,994,3,2,"24",2,1
 6611,3,1,2,2,2,1,1,994,994,994,5,1,"47",4,2
 6612,3,2,1,2,2,1,1,813,994,813,4,1,"10",1,2
 6613,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,1
 6614,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,1
 6615,1,1,1,6,6,6,1,994,994,994,5,1,"59",5,2
 6616,3,2,8,2,2,1,5,509,994,509,2,1,"35",3,1
 6617,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,1
 6618,3,2,1,2,2,1,1,994,994,994,3,1,"35",3,2
 6619,1,1,1,6,6,6,1,994,994,994,3,1,"47",4,1
 6620,1,1,1,6,6,6,1,994,994,994,3,1,"47",4,2
 6621,3,1,2,2,2,1,1,994,994,994,7,1,"24",2,1
 6622,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,1
 6623,1,1,1,6,6,6,1,994,609,609,5,1,"35",3,2
 6624,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,2
 6625,1,1,1,6,6,6,1,994,994,994,2,1,"13",1,2
 6626,7,7,1,6,6,6,1,994,994,994,5,2,"12",1,1
 6627,1,1,1,6,6,6,1,994,994,994,5,2,"10",1,1
 6628,3,2,1,2,2,1,1,711,994,711,5,1,"59",5,2
 6629,3,2,1,2,2,1,3,994,994,994,2,1,"48",4,1
 6630,1,1,1,6,6,6,1,994,994,994,3,1,"46",4,1
 6631,1,1,1,6,6,6,1,994,609,609,2,1,"24",2,2
 6632,1,1,1,6,6,6,1,994,994,994,6,1,"13",1,2
 6633,1,1,1,6,6,6,1,994,994,994,7,1,"48",4,2
 6634,3,1,2,2,2,1,1,994,994,994,5,1,"12",1,2
 6635,3,1,2,2,2,1,1,994,994,994,4,1,"35",3,2
 6636,1,1,1,6,6,6,1,994,994,994,5,2,"10",1,2
 6637,3,2,1,2,2,1,1,813,994,813,5,1,"12",1,1
 6638,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,2
 6639,1,1,1,6,6,6,1,994,994,994,5,1,"48",4,2
 6640,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,1
 6641,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,1
 6642,1,1,1,6,6,6,1,994,994,994,4,2,"10",1,2
 6643,1,1,1,6,6,6,1,994,994,994,4,1,"59",5,2
 6644,1,1,1,6,6,6,1,994,994,994,5,1,"12",1,1
 6645,1,1,1,6,6,6,1,994,994,994,4,3,"11",1,2
 6646,3,2,1,2,2,1,1,994,994,994,4,1,"24",2,1
 6647,3,2,1,2,2,1,2,994,994,994,6,2,"13",1,2
 6648,2,2,2,2,2,1,1,813,994,813,5,1,"24",2,2
 6649,1,1,1,6,6,6,1,994,994,994,2,1,"24",2,2
 6650,1,1,1,6,6,6,1,994,994,994,4,1,"59",5,1
 6651,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,1
 6652,2,2,2,2,2,1,1,994,994,994,6,1,"59",5,2
 6653,1,1,1,6,6,6,1,994,994,994,7,1,"12",1,2
 6654,1,1,1,6,6,6,1,994,994,994,2,1,"35",3,2
 6655,1,1,1,6,6,6,1,994,994,994,3,2,"35",3,1
 6656,1,1,1,6,6,6,1,994,994,994,5,1,"10",1,2
 6657,1,1,1,6,6,6,1,813,994,813,2,1,"24",2,2
 6658,1,1,1,6,6,6,1,994,994,994,7,1,"35",3,1
 6659,1,1,1,6,6,6,1,813,994,813,6,1,"12",1,1
 6660,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,1
 6661,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,1
 6662,3,2,1,2,2,1,1,994,994,994,3,1,"47",4,2
 6663,7,7,7,6,6,6,7,994,994,994,6,1,"24",2,2
 6664,1,1,1,6,6,6,1,711,994,711,2,1,"46",4,2
 6665,3,2,1,2,2,1,2,711,994,711,2,1,"24",2,1
 6666,3,2,1,2,1,2,2,507,203,203,4,2,"47",4,2
 6667,1,1,1,6,6,6,1,994,994,994,3,2,"35",3,2
 6668,1,1,1,6,6,6,1,994,994,994,7,2,"12",1,1
 6669,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,2
 6670,7,7,1,6,6,6,1,994,994,994,7,1,"59",5,1
 6671,1,1,1,6,6,6,1,994,994,994,4,1,"48",4,1
 6672,3,1,2,2,2,1,1,994,994,994,5,3,"11",1,2
 6673,1,1,1,6,6,6,1,994,994,994,7,1,"24",2,2
 6674,1,1,1,6,6,6,1,994,994,994,7,2,"46",4,1
 6675,3,2,1,2,2,1,1,994,994,994,5,1,"48",4,1
 6676,1,1,1,6,6,6,1,994,994,994,7,1,"47",4,2
 6677,1,1,1,6,6,6,1,994,994,994,1,1,"59",5,2
 6678,1,1,1,6,6,6,1,994,994,994,3,1,"12",1,2
 6679,2,2,2,2,2,1,1,994,994,994,4,1,"59",5,2
 6680,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,2
 6681,1,1,1,6,6,6,1,994,994,994,6,2,"12",1,2
 6682,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,2
 6683,3,2,1,2,2,1,1,994,994,994,5,2,"46",4,1
 6684,1,1,1,6,6,6,1,405,994,405,4,1,"48",4,1
 6685,3,2,1,2,2,1,5,994,994,994,3,1,"47",4,2
 6686,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,2
 6687,2,2,2,1,2,2,5,994,994,994,2,1,"12",1,2
 6688,3,1,2,1,2,2,1,406,994,406,1,2,"47",4,2
 6689,1,1,1,6,6,6,1,994,304,304,1,2,"48",4,1
 6690,1,1,1,6,6,6,2,994,994,994,4,1,"48",4,2
 6691,3,2,7,2,1,2,1,994,994,994,5,2,"46",4,2
 6692,1,1,1,6,6,6,1,994,994,994,6,2,"24",2,2
 6693,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,2
 6694,3,2,1,2,2,1,1,994,609,609,5,1,"47",4,1
 6695,1,1,1,6,6,6,1,994,994,994,2,2,"12",1,2
 6696,1,1,1,6,6,6,1,994,994,994,2,1,"35",3,2
 6697,3,2,1,2,2,1,5,994,994,994,3,1,"46",4,1
 6698,1,1,1,6,6,6,1,994,101,101,1,1,"35",3,2
 6699,1,1,1,6,6,6,1,994,994,994,7,1,"10",1,1
 6700,3,2,1,2,2,1,1,994,101,101,4,2,"46",4,2
 6701,1,1,1,6,6,6,1,994,609,609,3,1,"24",2,1
 6702,1,1,1,6,6,6,1,994,994,994,4,2,"24",2,2
 6703,3,1,2,2,2,1,1,994,994,994,4,1,"13",1,1
 6704,1,1,1,6,6,6,1,994,101,101,1,1,"35",3,2
 6705,3,2,7,2,2,1,3,994,994,994,7,1,"59",5,2
 6706,3,1,2,2,2,1,1,994,994,994,2,1,"35",3,2
 6707,3,1,2,2,2,1,1,994,994,994,6,1,"35",3,2
 6708,1,1,1,6,6,6,1,994,994,994,3,1,"13",1,2
 6709,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,1
 6710,2,2,2,1,1,2,2,994,609,609,2,1,"47",4,2
 6711,1,1,1,6,6,6,1,994,994,994,4,2,"35",3,1
 6712,8,8,8,6,6,6,8,994,994,994,1,2,"46",4,1
 6713,1,1,1,6,6,6,1,994,994,994,5,1,"12",1,2
 6714,1,1,1,6,6,6,1,994,994,994,2,2,"48",4,1
 6715,1,1,1,6,6,6,1,405,994,405,1,1,"46",4,2
 6716,1,1,1,6,6,6,1,994,994,994,1,1,"46",4,1
 6717,1,1,1,6,6,6,1,994,994,994,4,1,"47",4,2
 6718,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,2
 6719,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,2
 6720,3,2,1,2,2,1,1,994,994,994,3,2,"24",2,2
 6721,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,1
 6722,1,1,1,6,6,6,1,994,994,994,2,1,"35",3,2
 6723,1,1,1,6,6,6,1,813,994,813,5,2,"46",4,2
 6724,1,1,1,6,6,6,1,994,994,994,6,1,"12",1,1
 6725,1,1,1,6,6,6,5,711,994,711,3,1,"24",2,2
 6726,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,2
 6727,1,1,1,6,6,6,1,994,994,994,1,1,"12",1,2
 6728,2,2,2,2,2,1,5,994,202,202,5,3,"11",1,2
 6729,1,1,1,6,6,6,1,994,304,304,1,1,"24",2,2
 6730,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,2
 6731,2,2,2,2,2,1,5,994,994,994,5,1,"13",1,2
 6732,3,1,2,2,2,1,1,994,994,994,6,2,"24",2,2
 6733,1,1,1,6,6,6,1,994,994,994,4,1,"59",5,1
 6734,1,1,1,6,6,6,1,994,994,994,1,1,"46",4,2
 6735,1,1,1,6,6,6,1,994,994,994,1,1,"48",4,2
 6736,1,1,1,6,6,6,1,995,995,995,3,1,"10",1,1
 6737,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,1
 6738,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,2
 6739,1,1,1,6,6,6,1,994,304,304,2,1,"35",3,2
 6740,1,1,1,6,6,6,1,994,994,994,6,1,"24",2,2
 6741,1,1,1,6,6,6,1,994,994,994,7,1,"12",1,2
 6742,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,2
 6743,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,2
 6744,1,1,1,6,6,6,1,994,994,994,7,1,"35",3,2
 6745,2,2,2,2,2,1,4,813,994,813,4,1,"12",1,2
 6746,1,1,1,6,6,6,1,994,994,994,6,2,"10",1,2
 6747,1,1,1,6,6,6,1,994,994,994,4,1,"59",5,2
 6748,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,2
 6749,1,1,1,6,6,6,1,994,994,994,4,2,"47",4,1
 6750,3,2,1,2,2,1,3,994,994,994,5,1,"12",1,1
 6751,3,2,1,2,2,1,1,994,994,994,7,2,"47",4,1
 6752,3,2,1,2,2,1,1,994,994,994,4,1,"47",4,1
 6753,1,1,1,6,6,6,1,994,304,304,2,1,"24",2,1
 6754,1,1,1,6,6,6,1,994,994,994,4,1,"59",5,2
 6755,1,1,1,6,6,6,1,994,994,994,4,1,"13",1,2
 6756,2,2,2,2,2,1,1,994,994,994,7,1,"35",3,2
 6757,1,1,1,6,6,6,1,994,994,994,4,1,"47",4,2
 6758,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,2
 6759,1,1,1,6,6,6,1,994,994,994,3,2,"48",4,1
 6760,3,2,1,2,2,1,1,711,994,711,4,1,"35",3,2
 6761,3,1,2,2,2,1,1,994,994,994,5,1,"24",2,2
 6762,3,2,1,2,2,1,5,994,994,994,4,1,"48",4,1
 6763,1,1,1,6,6,6,1,994,994,994,2,1,"24",2,1
 6764,1,1,1,6,6,6,1,813,994,813,1,1,"12",1,1
 6765,2,2,2,2,2,1,1,994,994,994,7,1,"35",3,2
 6766,1,1,1,6,6,6,1,994,994,994,2,2,"47",4,2
 6767,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,2
 6768,1,1,1,6,6,6,1,995,609,609,1,1,"48",4,1
 6769,8,8,8,6,6,6,8,994,994,994,7,1,"59",5,1
 6770,1,1,1,6,6,6,1,994,994,994,1,1,"12",1,1
 6771,7,7,1,6,6,6,1,994,609,609,5,1,"35",3,2
 6772,1,1,1,6,6,6,1,994,994,994,2,2,"24",2,1
 6773,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,2
 6774,1,1,1,6,6,6,1,994,994,994,3,2,"46",4,2
 6775,3,1,2,2,2,1,1,994,101,101,1,1,"35",3,2
 6776,1,1,1,6,6,6,1,994,994,994,4,3,"11",1,2
 6777,3,2,1,2,2,1,4,994,994,994,3,1,"59",5,2
 6778,1,1,1,6,6,6,1,994,994,994,7,1,"12",1,2
 6779,1,1,1,6,6,6,1,813,994,813,4,1,"10",1,2
 6780,1,1,1,6,6,6,1,994,994,994,5,2,"47",4,1
 6781,1,1,1,6,6,6,1,994,994,994,6,1,"59",5,2
 6782,3,2,1,2,2,1,2,994,994,994,7,1,"59",5,1
 6783,3,2,1,2,2,1,1,994,994,994,6,2,"12",1,2
 6784,3,2,1,2,2,1,5,994,994,994,6,1,"24",2,2
 6785,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,2
 6786,3,2,1,2,2,1,3,994,994,994,5,1,"35",3,1
 6787,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,2
 6788,1,1,1,6,6,6,1,994,994,994,6,1,"12",1,2
 6789,1,1,1,6,6,6,1,994,609,609,1,1,"24",2,2
 6790,1,1,1,6,6,6,1,994,994,994,5,1,"24",2,2
 6791,3,2,1,2,2,1,7,994,994,994,5,1,"59",5,1
 6792,1,1,1,6,6,6,1,994,994,994,4,1,"12",1,2
 6793,1,1,1,6,6,6,1,711,994,711,4,1,"13",1,1
 6794,1,1,1,6,6,6,1,994,994,994,6,1,"10",1,1
 6795,1,1,1,6,6,6,1,994,994,994,4,2,"12",1,2
 6796,1,1,1,6,6,6,1,711,994,711,1,1,"48",4,1
 6797,3,1,2,2,2,1,1,994,101,101,3,1,"35",3,2
 6798,1,1,1,6,6,6,1,994,609,609,1,2,"13",1,2
 6799,1,1,1,6,6,6,7,405,994,405,6,2,"46",4,1
 6800,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,2
 6801,1,1,1,6,6,6,1,994,994,994,5,2,"10",1,2
 6802,1,1,1,6,6,6,1,406,994,406,2,1,"24",2,1
 6803,1,1,1,6,6,6,1,994,994,994,4,1,"12",1,1
 6804,1,1,1,6,6,6,1,994,994,994,7,1,"13",1,1
 6805,1,1,1,6,6,6,1,994,994,994,4,2,"24",2,2
 6806,1,1,1,6,6,6,1,994,994,994,6,1,"24",2,1
 6807,1,1,1,6,6,6,1,994,994,994,7,2,"12",1,1
 6808,1,1,1,6,6,6,1,994,994,994,5,1,"12",1,1
 6809,1,1,1,6,6,6,1,994,994,994,1,1,"12",1,2
 6810,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,1
 6811,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,1
 6812,3,2,1,2,2,1,5,994,101,101,2,1,"10",1,2
 6813,1,1,1,6,6,6,1,994,994,994,1,1,"48",4,2
 6814,2,2,2,2,2,1,3,994,994,994,5,1,"35",3,2
 6815,3,1,2,2,1,2,1,994,994,994,3,2,"13",1,2
 6816,3,2,1,2,2,1,1,994,994,994,5,2,"12",1,2
 6817,2,2,2,2,2,1,1,994,994,994,6,1,"24",2,1
 6818,3,2,1,2,2,1,1,994,994,994,3,1,"35",3,1
 6819,3,2,1,2,2,1,2,994,994,994,4,3,"11",1,1
 6820,1,1,1,6,6,6,1,994,994,994,5,1,"10",1,2
 6821,1,1,1,6,6,6,1,994,994,994,7,1,"59",5,1
 6822,2,2,2,2,2,1,1,711,994,711,4,1,"12",1,2
 6823,1,1,1,6,6,6,1,994,994,994,6,1,"47",4,2
 6824,1,1,1,6,6,6,1,994,994,994,4,1,"46",4,2
 6825,1,1,1,6,6,6,1,994,994,994,3,2,"35",3,1
 6826,3,2,1,2,2,1,1,405,994,405,5,1,"59",5,1
 6827,1,1,1,6,6,6,1,994,994,994,4,1,"59",5,2
 6828,3,2,1,2,2,1,1,994,994,994,3,1,"46",4,1
 6829,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,2
 6830,3,2,1,2,2,1,1,994,609,609,3,1,"47",4,2
 6831,3,2,1,2,2,1,1,711,994,711,1,1,"59",5,1
 6832,3,2,1,2,2,1,1,994,994,994,3,1,"24",2,2
 6833,3,2,1,2,2,1,1,994,994,994,5,1,"48",4,2
 6834,3,2,1,2,2,1,1,994,994,994,5,1,"35",3,2
 6835,3,2,1,2,2,1,2,711,994,711,4,1,"24",2,1
 6836,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,1
 6837,3,2,1,2,2,1,1,994,994,994,2,1,"10",1,1
 6838,1,1,1,6,6,6,3,994,994,994,3,1,"48",4,2
 6839,1,1,1,6,6,6,1,994,994,994,6,1,"12",1,1
 6840,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,1
 6841,3,2,1,2,2,1,8,994,994,994,4,1,"48",4,1
 6842,1,1,1,6,6,6,1,994,609,609,5,1,"35",3,2
 6843,1,1,1,6,6,6,2,994,609,609,2,1,"24",2,2
 6844,2,2,2,2,2,1,2,994,101,101,1,1,"59",5,2
 6845,1,1,1,6,6,6,1,994,994,994,6,2,"24",2,2
 6846,3,2,1,2,2,1,1,994,994,994,6,1,"59",5,1
 6847,1,1,1,6,6,6,1,406,994,406,6,1,"48",4,2
 6848,1,1,1,6,6,6,1,994,994,994,4,1,"59",5,1
 6849,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,2
 6850,1,1,1,6,6,6,1,995,995,995,1,1,"24",2,2
 6851,1,1,1,6,6,6,1,994,994,994,7,1,"13",1,2
 6852,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,1
 6853,3,2,1,2,2,1,1,711,994,711,5,1,"48",4,2
 6854,3,2,1,2,2,1,1,994,994,994,3,1,"24",2,1
 6855,1,1,1,6,6,6,1,994,994,994,7,1,"24",2,2
 6856,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,2
 6857,1,1,1,6,6,6,1,994,994,994,7,1,"48",4,1
 6858,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,2
 6859,3,2,1,2,1,2,1,995,304,304,1,2,"35",3,1
 6860,3,2,1,2,2,1,1,813,994,813,6,1,"59",5,2
 6861,1,1,1,6,6,6,1,994,994,994,5,1,"48",4,1
 6862,1,1,1,6,6,6,1,994,994,994,6,2,"13",1,2
 6863,1,1,1,6,6,6,1,994,994,994,2,1,"24",2,2
 6864,1,1,1,6,6,6,1,994,994,994,3,1,"46",4,2
 6865,3,2,1,2,2,1,2,995,609,609,5,1,"35",3,2
 6866,1,1,1,6,6,6,1,994,994,994,6,1,"59",5,2
 6867,1,1,1,6,6,6,1,994,994,994,2,1,"35",3,2
 6868,1,1,1,6,6,6,1,994,994,994,7,1,"12",1,2
 6869,7,7,1,6,6,6,1,994,994,994,5,1,"35",3,1
 6870,3,2,1,2,2,1,2,994,994,994,5,1,"24",2,2
 6871,1,1,1,6,6,6,1,994,994,994,2,1,"46",4,1
 6872,3,2,1,2,2,1,1,994,994,994,1,1,"59",5,1
 6873,2,2,2,2,2,1,1,994,994,994,5,1,"24",2,2
 6874,1,1,1,6,6,6,1,994,994,994,4,1,"12",1,2
 6875,2,2,2,2,2,1,5,994,994,994,5,1,"24",2,1
 6876,1,1,1,6,6,6,1,994,994,994,3,1,"12",1,1
 6877,3,2,1,2,2,1,1,994,994,994,7,1,"35",3,1
 6878,3,2,1,2,2,1,1,711,994,711,2,1,"12",1,1
 6879,1,1,1,6,6,6,1,994,994,994,5,1,"59",5,2
 6880,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,1
 6881,1,1,1,6,6,6,1,994,994,994,4,1,"13",1,2
 6882,1,1,1,6,6,6,1,994,994,994,6,1,"24",2,2
 6883,1,1,1,6,6,6,1,994,994,994,1,1,"47",4,1
 6884,1,1,1,6,6,6,1,994,994,994,1,1,"59",5,2
 6885,1,1,1,6,6,6,1,994,994,994,4,2,"46",4,2
 6886,1,1,1,6,6,6,1,509,609,509,2,1,"24",2,1
 6887,1,1,1,6,6,6,1,994,994,994,5,1,"13",1,2
 6888,7,7,1,6,6,6,3,994,994,994,6,1,"24",2,2
 6889,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,1
 6890,3,2,1,2,2,1,1,994,994,994,5,1,"24",2,1
 6891,3,2,1,2,2,1,1,994,994,994,5,2,"35",3,1
 6892,2,2,2,2,2,1,1,994,994,994,3,1,"35",3,2
 6893,3,2,1,2,2,1,1,994,994,994,3,2,"24",2,2
 6894,1,1,1,6,6,6,1,994,994,994,1,2,"46",4,1
 6895,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,2
 6896,8,8,8,6,6,6,8,994,994,994,4,1,"59",5,1
 6897,1,1,1,6,6,6,1,994,609,609,2,1,"24",2,2
 6898,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,2
 6899,1,1,1,6,6,6,1,994,994,994,7,3,"11",1,1
 6900,1,1,1,6,6,6,1,994,994,994,2,2,"13",1,1
 6901,1,1,1,6,6,6,1,994,994,994,6,3,"11",1,2
 6902,1,1,1,6,6,6,1,405,994,405,2,1,"35",3,2
 6903,3,2,1,2,2,1,1,994,994,994,2,2,"24",2,2
 6904,1,1,1,6,6,6,1,994,994,994,6,1,"47",4,1
 6905,3,2,1,2,2,1,1,994,994,994,6,1,"24",2,1
 6906,3,1,2,2,2,1,1,994,994,994,5,1,"59",5,2
 6907,1,1,1,6,6,6,1,994,994,994,5,2,"35",3,2
 6908,1,1,1,6,6,6,1,994,994,994,1,1,"12",1,1
 6909,1,1,1,6,6,6,1,994,994,994,3,2,"35",3,2
 6910,1,1,1,6,6,6,1,994,994,994,3,3,"11",1,1
 6911,1,1,1,6,6,6,1,711,994,711,1,1,"13",1,1
 6912,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,1
 6913,1,1,1,6,6,6,1,994,994,994,6,1,"12",1,1
 6914,3,2,1,2,2,1,3,994,994,994,4,3,"11",1,1
 6915,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,2
 6916,1,1,1,6,6,6,1,994,994,994,7,2,"35",3,2
